Dependency,AvailNorm,throughNorm,successNorm,reliableNORM,compliantNorm,bestpracNorm,latencyNorm,documentNorm
0.055980,0.64516,0.13256,0.64130,0.71429,0.50746,0.75556,0.00954,0.31250
0.230280,0.97849,0.05581,0.97826,0.83929,0.83582,0.73333,0.26153,0.02083
0.017217,0.49462,0.14884,0.48913,0.60714,0.83582,0.48889,0.01957,0.08333
0.033517,0.88172,0.01628,0.95652,0.71429,1.00000,0.75556,0.00139,0.42708
0.093485,0.96774,0.23256,0.98913,0.71429,0.67164,0.75556,0.00018,0.33333
0.019509,0.67742,0.11163,0.67391,0.71429,0.83582,0.75556,0.00051,0.04167
0.036197,0.48387,0.12326,0.47826,0.60714,0.50746,0.60000,0.02122,0.01042
0.024451,0.58065,0.19767,0.58696,0.71429,0.83582,0.75556,0.00252,0.91667
0.033517,0.86022,0.08140,0.95652,0.71429,0.67164,0.75556,0.00501,0.38542
0.019383,0.91398,0.01628,0.91304,0.83929,0.67164,0.62222,0.00435,0.93750
0.018616,0.84946,0.07907,0.94565,0.60714,1.00000,0.71111,0.00028,0.92708
0.010903,0.81720,0.59767,0.82609,0.80357,0.83582,0.86667,0.00066,0.65625
0.270157,0.60215,0.10233,0.60870,0.60714,0.67164,0.71111,0.00155,0.11458
0.020797,0.95699,0.04419,0.98913,0.48214,1.00000,0.53333,0.01025,0.07292
0.031700,0.69892,0.32558,0.69565,0.89286,0.83582,0.91111,0.00151,0.10417
0.071596,0.96774,0.12326,0.98913,0.89286,0.67164,0.95556,0.00385,0.36458
0.030327,0.95699,0.04419,0.98913,0.48214,1.00000,0.53333,0.01245,0.89583
0.037259,0.20430,0.10698,0.19565,0.60714,1.00000,0.60000,0.04113,0.09375
0.042668,0.88172,0.16744,0.89130,0.60714,1.00000,0.60000,0.01204,0.04167
0.045632,0.81720,0.30465,0.82609,0.60714,1.00000,0.71111,0.02506,0.06250
0.051516,0.83871,0.02558,0.83696,0.71429,1.00000,0.66667,0.01533,0.91667
0.022883,0.89247,0.03721,0.95652,0.48214,1.00000,0.53333,0.01193,0.05208
0.183537,0.60215,0.09535,0.59783,0.71429,0.83582,0.55556,0.02417,0.35417
0.099407,0.63441,0.02326,0.63043,0.71429,1.00000,0.66667,0.01773,0.57292
0.042724,0.88172,0.03023,0.95652,0.60714,1.00000,0.71111,0.01091,0.06250
0.038161,0.96774,0.33721,0.98913,0.71429,1.00000,0.75556,0.00264,0.34375
0.465573,0.73118,0.01628,0.73913,0.71429,0.67164,0.75556,0.00908,0.02083
0.046413,0.83871,0.09070,0.83696,0.35714,0.83582,0.35556,0.01298,0.08333
0.434210,0.96774,0.01860,0.98913,0.83929,0.67164,0.82222,0.00556,0.36458
0.019115,0.87097,0.15814,0.95652,0.71429,0.67164,0.75556,0.00211,0.07292
0.015363,0.49462,0.19302,0.48913,0.48214,0.83582,0.53333,0.00167,0.61458
0.028730,0.39785,0.04186,0.40217,0.60714,0.83582,0.48889,0.00129,0.06250
0.057949,0.87097,0.01860,0.95652,0.71429,1.00000,0.75556,0.00163,0.35417
0.163346,0.86022,0.15581,0.95652,0.71429,0.67164,0.75556,0.00482,0.96875
0.019535,0.88172,0.07674,0.95652,0.48214,1.00000,0.53333,0.00809,0.34375
0.029782,0.96774,0.09535,0.98913,0.48214,1.00000,0.53333,0.01721,0.20833
0.096851,0.60215,0.16512,0.59783,0.89286,0.83582,0.91111,0.00252,0.33333
0.019317,0.96774,0.15814,0.98913,0.71429,0.67164,0.75556,0.00195,0.04167
0.039090,0.96774,0.32791,0.98913,0.71429,1.00000,0.75556,0.00226,0.37500
0.024027,0.69892,0.21628,0.69565,0.71429,0.83582,0.75556,0.00646,0.66667
0.018475,0.96774,0.39302,0.98913,0.71429,0.67164,0.26667,0.00393,0.94792
0.040221,0.97849,0.02326,1.00000,0.71429,1.00000,0.75556,0.00168,0.41667
0.016557,0.81720,0.24651,0.82609,0.71429,0.83582,0.66667,0.00018,0.01042
0.057545,0.88172,0.53721,0.95652,0.71429,1.00000,0.66667,0.00525,0.06250
0.044219,0.90323,0.34419,0.96739,0.83929,0.83582,0.33333,0.01661,0.39583
0.050983,0.67742,0.17209,0.67391,0.71429,0.67164,0.66667,0.02657,0.36458
0.020191,0.84946,0.19767,0.84783,0.71429,0.67164,0.75556,0.00042,0.07292
0.013165,0.89247,0.07442,0.96739,0.71429,1.00000,0.66667,0.00047,0.41667
0.046074,0.97849,0.22326,1.00000,0.60714,1.00000,0.60000,0.00338,0.58333
0.097281,0.96774,0.22326,0.98913,0.44643,1.00000,0.55556,0.00207,0.40625
0.043936,0.95699,0.05349,0.98913,0.71429,1.00000,0.75556,0.00902,0.08333
0.078947,0.72043,0.03023,0.72826,0.71429,0.67164,0.75556,0.00280,1.00000
0.039009,0.88172,0.33721,0.95652,0.71429,1.00000,0.75556,0.00264,0.33333
0.060371,0.87097,0.27674,0.95652,0.71429,1.00000,0.75556,0.00274,0.41667
0.119330,0.89247,0.46744,0.96739,0.71429,1.00000,0.75556,0.00405,0.04167
0.034648,0.88172,0.01628,0.95652,0.60714,1.00000,0.71111,0.01008,0.10417
0.055612,0.87097,0.22093,0.95652,0.69643,0.67164,0.86667,0.00389,0.10417
0.072789,0.72043,0.05349,0.71739,0.48214,0.83582,0.64444,0.00002,0.01042
0.029883,0.81720,0.78140,0.82609,0.83929,0.67164,0.73333,0.00018,0.09375
0.034204,0.56989,0.15349,0.57609,0.80357,0.83582,0.86667,0.00178,0.00000
0.005581,0.26882,0.21163,0.26087,0.60714,0.83582,0.60000,0.00719,0.02083
0.022095,0.97849,0.04186,0.98913,0.89286,0.67164,0.91111,0.00030,0.05208
0.059847,0.96774,0.27907,0.98913,0.71429,1.00000,0.75556,0.00264,0.39583
0.086250,0.16129,0.07907,0.16304,0.48214,0.67164,0.73333,0.02998,0.05208
0.110042,0.69892,0.19070,0.69565,0.60714,0.67164,0.48889,0.03702,0.01042
0.108974,0.22581,0.02558,0.22826,0.60714,0.83582,0.48889,0.00022,0.04167
0.004931,0.78495,0.19767,0.79348,0.60714,1.00000,0.60000,0.00114,0.08333
0.016421,0.95699,0.16047,0.98913,0.71429,0.67164,0.75556,0.00203,0.05208
0.008278,1.00000,0.23023,1.00000,0.83929,0.67164,0.33333,0.00018,0.11458
0.462234,0.61290,0.04186,0.60870,0.71429,0.67164,0.66667,0.00186,0.06250
0.017970,0.98925,0.05349,1.00000,0.71429,0.67164,0.75556,0.00042,0.96875
0.150424,1.00000,0.36977,1.00000,0.83929,1.00000,0.82222,0.00042,0.10417
0.027056,0.64516,0.18372,0.64130,0.71429,0.67164,0.75556,0.00169,0.32292
0.053708,0.90323,0.28372,0.96739,0.80357,0.83582,0.86667,0.00115,0.04167
0.047298,0.76344,0.15349,0.77174,0.71429,0.50746,0.75556,0.03569,0.00000
0.005654,0.81720,0.56279,0.82609,0.80357,0.83582,0.86667,0.00091,0.03125
0.073621,0.58065,0.11395,0.58696,0.71429,0.67164,0.66667,0.02603,0.93750
0.087226,0.97849,0.30233,1.00000,0.60714,0.67164,0.60000,0.00010,0.95833
0.023993,0.91398,0.02326,0.91304,0.71429,1.00000,0.66667,0.00131,0.61458
0.032669,0.98925,0.02326,1.00000,0.71429,1.00000,0.75556,0.00187,0.37500
0.234015,0.81720,0.12558,0.82609,0.80357,0.83582,0.86667,0.14124,0.08333
0.026652,0.81720,0.43721,0.82609,0.83929,0.67164,0.82222,0.00091,0.10417
0.047853,0.98925,0.52326,1.00000,0.71429,1.00000,0.75556,0.00356,0.07292
0.042724,0.90323,0.06047,0.96739,0.71429,1.00000,0.75556,0.01066,0.09375
0.120622,0.91398,0.06279,0.96739,0.83929,1.00000,0.82222,0.00989,0.34375
0.011224,0.90323,0.40233,0.96739,0.69643,0.67164,0.80000,0.00027,0.00000
0.016153,0.90323,0.03953,0.96739,0.71429,0.67164,0.75556,0.01033,0.03125
0.032320,0.20430,0.11860,0.19565,0.35714,1.00000,0.35556,0.00653,0.29167
0.046601,0.98925,0.09070,1.00000,0.71429,1.00000,0.75556,0.00989,0.00000
0.020635,0.35484,0.12558,0.34783,0.48214,0.67164,0.08889,0.00438,0.03125
0.018980,0.12903,0.10930,0.13043,0.60714,0.83582,0.48889,0.00066,0.93750
0.024758,0.29032,0.01860,0.29348,0.80357,0.83582,0.86667,0.00066,0.05208
0.043613,0.84946,0.16512,0.84783,0.71429,0.67164,0.66667,0.02615,0.07292
0.042805,0.83871,0.57674,0.94565,0.89286,0.83582,0.91111,0.00018,0.02083
0.559563,0.86022,0.05116,0.94565,0.71429,0.67164,0.66667,0.00006,0.04167
0.013932,0.84946,0.40698,0.94565,0.71429,0.67164,0.26667,0.00451,0.01042
0.020797,0.84946,0.19070,0.84783,0.71429,0.67164,0.75556,0.00042,0.34375
0.359402,0.68817,0.06047,0.68478,0.71429,0.67164,0.55556,0.01649,0.94792
0.082057,0.94624,0.03488,0.97826,0.60714,1.00000,0.71111,0.00979,0.05208
0.041351,0.93548,0.31395,0.97826,0.71429,1.00000,0.75556,0.00182,0.41667
0.064208,0.83871,0.04419,0.94565,0.30357,1.00000,0.48889,0.03496,0.03125
0.046440,0.93548,0.03953,0.97826,0.44643,1.00000,0.55556,0.00173,0.31250
0.054254,0.84946,0.12558,0.84783,0.35714,0.83582,0.35556,0.02196,0.03125
0.042286,0.83871,0.22326,0.94565,0.35714,0.83582,0.35556,0.00954,0.07292
0.045228,1.00000,0.29535,1.00000,0.71429,1.00000,0.75556,0.00202,0.37500
0.039066,0.80645,0.19070,0.81522,0.35714,0.83582,0.35556,0.01381,0.09375
0.037071,0.92473,0.05349,0.97826,0.71429,1.00000,0.75556,0.00139,0.35417
0.279647,0.89247,0.08140,0.89130,0.71429,0.67164,0.75556,0.00453,0.10417
0.064604,0.83871,0.04884,0.83696,0.35714,0.83582,0.35556,0.03223,0.06250
0.048580,0.92473,0.05116,0.97826,0.30357,1.00000,0.48889,0.01066,0.01042
0.042306,0.87097,0.15581,0.88043,0.35714,0.83582,0.35556,0.01527,0.11458
0.022210,0.93548,0.62558,0.97826,1.00000,0.67164,0.95556,0.00066,0.08333
0.038404,0.84946,0.05349,0.94565,0.71429,1.00000,0.75556,0.00158,0.39583
0.068404,0.81720,0.02791,0.82609,0.35714,0.83582,0.35556,0.03058,0.06250
0.297482,0.80645,0.07209,0.81522,0.71429,0.67164,0.75556,0.00469,0.01042
0.058984,0.83871,0.00698,0.83696,0.35714,0.83582,0.35556,0.03369,0.07292
0.264688,0.87097,0.05814,0.86957,0.71429,0.67164,0.75556,0.00684,0.01042
0.048529,0.84946,0.14419,0.84783,0.35714,0.83582,0.35556,0.01908,0.10417
0.044663,0.90323,0.31395,0.96739,0.44643,1.00000,0.55556,0.00158,0.40625
0.043371,0.92473,0.04651,0.97826,0.30357,1.00000,0.48889,0.00791,0.04167
0.037677,0.91398,0.33721,0.96739,0.71429,1.00000,0.75556,0.00207,0.33333
0.021663,0.74194,0.06744,0.73913,0.48214,0.83582,0.42222,0.00229,0.00000
0.050486,0.82796,0.03488,0.83696,0.35714,0.83582,0.35556,0.02386,0.00000
0.053226,0.83871,0.10930,0.84783,0.35714,0.83582,0.35556,0.02549,0.09375
0.037152,0.98925,0.34186,1.00000,0.71429,1.00000,0.75556,0.00187,0.39583
0.046682,0.90323,0.03953,0.96739,0.60714,1.00000,0.71111,0.00912,0.01042
0.048216,1.00000,0.04186,1.00000,0.60714,1.00000,0.71111,0.01100,0.09375
0.046399,0.91398,0.04419,0.96739,0.44643,1.00000,0.55556,0.00187,0.42708
0.025441,0.81720,0.47209,0.82609,0.71429,0.67164,0.75556,0.00115,0.09375
0.048378,0.92473,0.05116,0.97826,0.71429,1.00000,0.75556,0.00134,0.42708
0.043007,0.91398,0.31860,0.96739,0.71429,1.00000,0.75556,0.00221,0.36458
0.052901,0.83871,0.07907,0.84783,0.35714,0.83582,0.35556,0.02529,0.11458
0.047247,0.92473,0.08837,0.97826,0.71429,1.00000,0.75556,0.01071,0.03125
0.069912,0.93548,0.13953,0.97826,0.71429,0.83582,0.55556,0.01123,0.05208
0.049143,0.84946,0.14651,0.84783,0.35714,0.83582,0.35556,0.02138,0.07292
0.045430,0.83871,0.03721,0.94565,0.71429,1.00000,0.75556,0.00168,0.32292
0.039413,0.86022,0.04884,0.94565,0.71429,1.00000,0.75556,0.00182,0.38542
0.019218,0.06452,0.20698,0.06522,0.00000,0.67164,0.20000,0.00153,0.98958
0.041836,0.83871,0.04884,0.94565,0.60714,1.00000,0.71111,0.00728,0.11458
0.042846,0.91398,0.03488,0.96739,0.60714,1.00000,0.71111,0.00960,0.02083
0.048231,0.83871,0.14884,0.84783,0.35714,0.83582,0.35556,0.01792,0.09375
0.036586,0.92473,0.05349,0.97826,0.71429,0.67164,0.75556,0.00158,0.40625
0.031862,0.91398,0.03953,0.96739,0.71429,1.00000,0.75556,0.00120,0.41667
0.045793,0.93548,0.05116,0.97826,0.30357,1.00000,0.48889,0.00975,0.02083
0.046036,0.92473,0.05814,0.97826,0.60714,1.00000,0.71111,0.00994,0.03125
0.045592,0.83871,0.06047,0.94565,0.60714,1.00000,0.71111,0.00984,0.01042
0.048653,0.83871,0.08605,0.84783,0.35714,0.83582,0.35556,0.02032,0.09375
0.053858,0.83871,0.10233,0.84783,0.35714,0.83582,0.35556,0.02662,0.00000
0.037959,1.00000,0.04186,1.00000,0.44643,1.00000,0.55556,0.00134,0.35417
0.058110,0.84946,0.28605,0.94565,0.71429,1.00000,0.75556,0.00226,0.41667
0.062633,0.83871,0.04186,0.94565,0.44643,1.00000,0.55556,0.00207,0.32292
0.061670,0.83871,0.12326,0.84783,0.35714,0.83582,0.35556,0.03556,0.09375
0.073698,0.91398,0.24651,0.96739,0.44643,1.00000,0.55556,0.00236,0.34375
0.039817,0.93548,0.05814,0.97826,0.71429,1.00000,0.75556,0.00129,0.38542
0.065139,0.83871,0.02326,0.84783,0.35714,0.83582,0.35556,0.02662,0.09375
0.049670,0.68817,0.14884,0.68478,0.35714,0.83582,0.35556,0.01597,0.05208
0.136532,0.98925,0.18140,1.00000,0.44643,1.00000,0.55556,0.00376,0.39583
0.044905,0.83871,0.04186,0.94565,0.60714,1.00000,0.71111,0.00810,0.05208
0.045147,0.93548,0.03953,0.97826,0.60714,1.00000,0.71111,0.01100,0.11458
0.048459,0.84946,0.10000,0.94565,0.71429,1.00000,0.75556,0.01071,0.01042
0.059200,0.83871,0.04651,0.94565,0.60714,1.00000,0.71111,0.01124,0.02083
0.047328,0.91398,0.09535,0.96739,0.71429,1.00000,0.75556,0.00999,0.04167
0.053264,0.84946,0.04884,0.94565,0.71429,1.00000,0.75556,0.00149,0.33333
0.071951,0.84946,0.02558,0.84783,0.35714,0.83582,0.35556,0.02968,0.06250
0.050530,0.84946,0.11628,0.84783,0.35714,0.83582,0.35556,0.02326,0.01042
0.073536,0.91398,0.07209,0.96739,0.71429,1.00000,0.75556,0.01231,0.09375
0.074101,0.92473,0.03256,0.97826,0.60714,1.00000,0.71111,0.01018,0.08333
0.041715,0.83871,0.04186,0.94565,0.71429,1.00000,0.75556,0.00163,0.41667
0.091425,0.93548,0.07674,0.97826,0.71429,1.00000,0.66667,0.00153,0.38542
0.047086,0.84946,0.09767,0.94565,0.71429,1.00000,0.75556,0.01076,0.05208
0.046036,0.83871,0.31395,0.94565,0.60714,1.00000,0.71111,0.01023,0.03125
0.082864,0.84946,0.21628,0.94565,0.71429,1.00000,0.75556,0.00298,0.39583
0.074505,0.84946,0.06744,0.94565,0.71429,1.00000,0.75556,0.01129,0.10417
0.060054,0.82796,0.03023,0.82609,0.35714,0.83582,0.35556,0.02758,0.10417
0.053567,0.83871,0.07674,0.83696,0.35714,0.83582,0.35556,0.02782,0.06250
0.086135,0.93548,0.04651,0.97826,0.71429,1.00000,0.75556,0.00554,0.32292
0.043290,0.92473,0.04651,0.97826,0.60714,1.00000,0.71111,0.00975,0.02083
0.062593,0.94624,0.02558,0.97826,0.60714,1.00000,0.71111,0.01042,0.10417
0.051899,0.83871,0.11860,0.84783,0.35714,0.83582,0.35556,0.02230,0.07292
0.049705,0.82796,0.05814,0.83696,0.35714,0.83582,0.35556,0.02447,0.04167
0.080926,0.94624,0.23953,0.97826,0.71429,1.00000,0.75556,0.00298,0.33333
0.058272,0.84946,0.27674,0.94565,0.71429,1.00000,0.75556,0.00250,0.37500
0.039413,0.83871,0.03953,0.94565,0.71429,0.67164,0.75556,0.00134,0.34375
0.041392,0.86022,0.06279,0.94565,0.71429,1.00000,0.75556,0.00144,0.39583
0.047691,0.84946,0.03953,0.94565,0.44643,1.00000,0.55556,0.00192,0.40625
0.045147,0.92473,0.04651,0.97826,0.60714,1.00000,0.71111,0.00936,0.08333
0.043290,0.86022,0.03256,0.94565,0.44643,1.00000,0.55556,0.00173,0.34375
0.044097,0.93548,0.05116,0.97826,0.60714,1.00000,0.71111,0.00960,0.09375
0.656414,0.11828,0.02791,0.11957,0.60714,0.83582,0.48889,0.00065,0.06250
0.046526,0.84946,0.13023,0.85870,0.35714,0.83582,0.35556,0.01863,0.00000
0.058756,0.93548,0.28372,0.97826,0.71429,1.00000,0.75556,0.00250,0.33333
0.070467,0.95699,0.04419,0.98913,0.60714,1.00000,0.71111,0.01091,0.11458
0.209624,0.89247,0.07674,0.89130,0.71429,1.00000,0.75556,0.03438,0.00000
0.044461,0.86022,0.03721,0.94565,0.44643,1.00000,0.55556,0.00197,0.33333
0.051707,0.84946,0.11628,0.85870,0.35714,0.83582,0.35556,0.02189,0.03125
0.047126,0.86022,0.05349,0.95652,0.60714,1.00000,0.71111,0.01264,0.01042
0.054718,0.83871,0.06279,0.83696,0.35714,0.83582,0.35556,0.02258,0.11458
0.461826,0.92473,0.03488,0.92391,0.48214,0.67164,0.53333,0.38425,0.09375
0.025643,1.00000,0.16744,1.00000,0.71429,1.00000,0.75556,0.01159,0.10417
0.080294,0.66667,0.01163,0.66304,0.71429,1.00000,0.66667,0.00034,0.89583
0.109553,0.97849,0.02558,0.97826,0.48214,1.00000,0.48889,0.02558,0.01042
0.060230,0.83871,0.05349,0.84783,0.35714,0.83582,0.35556,0.02417,0.10417
0.056277,0.91398,0.14884,0.96739,0.69643,0.67164,0.80000,0.00245,0.09375
0.039292,0.95699,0.32326,0.98913,0.71429,1.00000,0.75556,0.00250,0.42708
0.449319,0.60215,0.06512,0.59783,0.71429,0.83582,0.55556,0.00131,0.59375
0.040544,0.96774,0.02558,0.98913,0.71429,1.00000,0.75556,0.00245,0.35417
0.065042,0.83871,0.02326,0.84783,0.35714,0.83582,0.35556,0.02809,0.07292
0.005508,0.78495,0.20930,0.79348,0.60714,1.00000,0.60000,0.00134,0.10417
0.040180,0.81720,0.39767,0.82609,1.00000,0.67164,0.95556,0.00163,0.07292
0.091512,0.87097,0.13256,0.95652,0.48214,0.67164,0.64444,0.00020,0.92708
0.024734,0.97849,0.06279,1.00000,0.71429,0.67164,0.66667,0.00393,0.37500
0.025037,1.00000,0.28837,1.00000,0.71429,1.00000,0.66667,0.00115,0.07292
0.066328,0.58065,0.04651,0.58696,0.71429,0.50746,0.75556,0.02448,0.96875
0.013817,0.86022,0.02558,0.94565,0.71429,1.00000,0.66667,0.00128,0.10417
0.250017,0.52688,0.06744,0.53261,0.60714,0.83582,0.48889,0.02138,0.08333
0.040907,0.91398,0.28140,0.96739,0.71429,1.00000,0.55556,0.00380,0.03125
0.039540,0.41935,0.11163,0.42391,0.80357,0.83582,0.86667,0.00260,0.11458
0.151837,0.82796,0.05581,0.82609,0.60714,0.67164,0.48889,0.14680,0.59375
0.042603,0.94624,0.55116,0.97826,0.71429,0.83582,0.26667,0.00018,0.35417
0.040029,0.93548,0.18605,0.97826,0.71429,0.67164,0.66667,0.02252,0.06250
0.046664,0.95699,0.19070,0.98913,0.60714,0.67164,0.17778,0.00011,0.31250
0.029536,0.53763,0.16744,0.55435,0.60714,0.83582,0.60000,0.00851,0.01042
0.021049,0.55914,0.01628,0.55435,0.35714,0.83582,0.35556,0.00821,0.05208
0.017946,0.66667,0.24186,0.67391,0.71429,0.67164,0.66667,0.01609,0.91667
0.165971,0.91398,0.37442,0.96739,0.71429,1.00000,0.75556,0.00042,0.02083
0.036354,0.90323,0.16744,0.90217,0.60714,1.00000,0.60000,0.00670,0.02083
0.089144,0.98925,0.19302,1.00000,0.16071,0.83582,0.26667,0.00163,0.33333
0.023826,0.69892,0.34651,0.69565,1.00000,0.67164,1.00000,0.00066,0.01042
0.262434,0.43011,0.06744,0.43478,0.60714,0.83582,0.48889,0.00996,0.34375
0.037656,0.84946,0.36279,0.94565,0.71429,1.00000,0.75556,0.00900,0.05208
0.005855,0.81720,0.58140,0.82609,0.71429,0.67164,0.66667,0.00066,0.02083
0.079755,0.84946,0.20233,0.94565,0.83929,1.00000,0.80000,0.00025,0.04167
0.164881,0.87097,0.13953,0.95652,0.48214,0.67164,0.53333,0.01327,0.11458
0.063041,0.31183,0.15581,0.31522,0.71429,0.67164,0.73333,0.00093,0.02083
0.035981,0.52688,0.02093,0.53261,0.48214,0.67164,0.64444,0.00216,0.10417
0.062152,0.55914,0.12326,0.56522,0.60714,0.83582,0.60000,0.00420,0.96875
0.036384,0.89247,0.01628,0.96739,0.44643,1.00000,0.55556,0.00226,0.32292
0.019519,0.91398,0.15814,0.96739,0.71429,0.67164,0.75556,0.00179,0.09375
0.426639,0.81720,0.16977,0.82609,0.71429,0.83582,0.75556,0.00163,0.00000
0.033194,0.86022,0.01395,0.94565,0.71429,1.00000,0.75556,0.00187,0.33333
0.036788,0.93548,0.02326,0.97826,0.71429,1.00000,0.75556,0.00197,0.40625
0.006437,0.10753,0.09767,0.10870,0.48214,0.67164,0.64444,0.00133,0.04167
0.006605,0.88172,0.07907,0.95652,0.83929,1.00000,0.73333,0.00004,0.10417
0.653536,0.82796,0.03488,0.83696,0.71429,0.67164,0.84444,0.00263,0.07292
0.022707,0.92473,0.24651,0.97826,0.60714,1.00000,0.60000,0.00149,0.10417
0.028116,0.88172,0.16279,0.89130,0.83929,0.83582,0.73333,0.00948,0.09375
0.006528,0.94624,0.44884,0.98913,0.60714,0.67164,0.60000,0.00603,0.95833
0.004931,0.77419,0.20465,0.78261,0.60714,1.00000,0.60000,0.00124,0.07292
0.012749,0.91398,0.07209,0.96739,0.83929,1.00000,0.82222,0.00180,0.09375
0.038363,0.81720,0.55349,0.82609,0.30357,0.83582,0.35556,0.02675,0.05208
0.010297,0.81720,0.65349,0.82609,1.00000,0.83582,0.95556,0.00066,0.09375
0.066328,0.77419,0.05581,0.77174,0.71429,0.67164,0.75556,0.00435,0.92708
0.019392,0.10753,0.07907,0.09783,0.16071,1.00000,0.42222,0.00477,0.94792
0.028992,0.94624,0.27209,0.97826,0.60714,0.67164,0.71111,0.00857,0.65625
0.031565,0.93548,0.09767,0.97826,0.89286,0.83582,0.91111,0.02970,0.10417
0.014941,0.95699,0.12326,0.98913,0.44643,0.83582,0.66667,0.00060,0.07292
0.015749,0.96774,0.15814,0.98913,0.71429,0.67164,0.75556,0.00187,0.09375
0.083591,0.61290,0.05116,0.60870,0.48214,1.00000,0.64444,0.06934,0.31250
0.015951,0.97849,0.38605,1.00000,0.60714,0.67164,0.60000,0.00026,0.94792
0.044556,0.87097,0.20465,0.86957,0.60714,0.67164,0.48889,0.00397,0.08333
0.023000,0.84946,0.31163,0.94565,0.60714,0.67164,0.60000,0.00095,0.08333
0.330529,0.51613,0.01628,0.52174,0.60714,0.67164,0.77778,0.24278,0.08333
0.049670,0.86022,0.48837,0.94565,0.48214,0.67164,0.42222,0.00719,0.10417
0.029217,0.29032,0.07907,0.28261,0.71429,0.67164,0.75556,0.01001,0.58333
0.005199,0.52688,0.17907,0.52174,0.89286,0.83582,0.91111,0.00048,0.09375
0.081124,0.88172,0.19302,0.95652,0.60714,0.67164,0.60000,0.00010,0.97917
0.063113,0.63441,0.05116,0.63043,0.83929,0.83582,0.73333,0.00878,0.06250
0.044412,0.83871,0.10233,0.84783,0.35714,0.83582,0.35556,0.01950,0.08333
0.016355,0.91398,0.63488,0.96739,0.44643,1.00000,0.66667,0.00066,0.08333
0.040483,0.69892,0.29302,0.69565,0.80357,0.83582,0.86667,0.00091,0.98958
0.041230,0.98925,0.01860,1.00000,0.44643,1.00000,0.55556,0.00182,0.40625
0.063602,0.81720,0.26744,0.82609,0.71429,0.83582,0.26667,0.03762,0.88542
0.058554,0.69892,0.10000,0.69565,0.60714,0.83582,0.48889,0.00332,0.34375
0.095958,0.91398,0.15581,0.92391,0.83929,0.67164,0.73333,0.01114,0.94792
0.090658,0.93548,0.06977,0.97826,0.71429,0.67164,0.75556,0.00018,0.89583
0.040665,0.94624,0.02791,0.97826,0.71429,1.00000,0.75556,0.00216,0.36458
0.580352,0.10753,0.03023,0.10870,0.60714,0.83582,0.48889,0.00406,0.96875
0.045269,0.89247,0.03256,0.96739,0.30357,1.00000,0.48889,0.01240,0.08333
0.067287,0.64516,0.12326,0.65217,0.71429,0.50746,0.75556,0.00471,0.02083
0.022008,0.60215,0.24186,0.59783,0.71429,0.67164,0.55556,0.00131,0.04167
0.052410,0.83871,0.06047,0.83696,0.35714,0.83582,0.35556,0.02291,0.09375
0.023725,1.00000,0.28140,1.00000,0.71429,1.00000,0.66667,0.00115,0.06250
0.006461,0.81720,0.54186,0.82609,0.80357,0.83582,0.86667,0.00042,0.05208
0.037152,0.86022,0.60000,0.94565,0.71429,1.00000,0.75556,0.00018,0.07292
0.013225,0.95699,0.07209,0.98913,0.83929,0.67164,0.82222,0.01021,0.97917
0.080966,0.97849,0.23023,1.00000,0.71429,0.67164,0.75556,0.01467,0.00000
0.019787,0.81720,0.47674,0.82609,0.60714,0.83582,0.48889,0.00501,0.08333
0.006815,0.52688,0.19070,0.52174,0.89286,0.83582,0.91111,0.00175,0.10417
0.052941,1.00000,0.03023,1.00000,0.60714,1.00000,0.71111,0.01004,0.06250
0.015210,0.84946,0.03721,0.94565,0.71429,0.67164,0.26667,0.00018,0.02083
0.023422,0.95699,0.14419,0.98913,0.71429,0.67164,0.75556,0.02385,0.04167
0.043310,0.84946,0.29302,0.84783,0.60714,0.83582,0.48889,0.01854,0.01042
0.017162,0.34409,0.02326,0.33696,0.00000,0.67164,0.46667,0.00184,0.03125
0.024330,0.41935,0.12791,0.42391,0.71429,0.83582,0.75556,0.00292,0.05208
0.025804,0.89247,0.11628,0.90217,0.71429,0.67164,0.75556,0.00728,0.07292
0.278880,0.78495,0.07907,0.79348,0.71429,0.67164,0.75556,0.01033,0.03125
0.043371,1.00000,0.05581,1.00000,0.71429,1.00000,0.75556,0.01105,0.06250
0.077972,0.84946,0.14186,0.94565,0.48214,0.67164,0.53333,0.03423,0.98958
0.126901,0.83871,0.04651,0.94565,0.71429,1.00000,0.66667,0.00704,0.89583
0.055849,0.91398,0.26977,0.96739,0.44643,1.00000,0.55556,0.00211,0.39583
0.009490,0.90323,0.71628,0.96739,0.71429,0.83582,0.26667,0.00501,0.07292
0.039252,0.98925,0.03256,1.00000,0.71429,1.00000,0.75556,0.00158,0.41667
0.013843,0.91398,0.33721,0.96739,0.71429,0.67164,0.66667,0.00010,0.97917
0.019989,0.52688,0.12093,0.53261,0.30357,0.83582,0.35556,0.00163,0.01042
0.021772,0.90323,0.09070,0.91304,0.60714,0.67164,0.35556,0.00151,0.03125
0.016759,0.83871,0.79767,0.94565,0.89286,0.83582,0.91111,0.00018,0.11458
0.126936,0.60215,0.17674,0.59783,1.00000,1.00000,0.95556,0.00220,0.59375
0.152679,0.44086,0.03721,0.43478,0.60714,0.83582,0.48889,0.00050,0.04167
0.012989,0.60215,0.09070,0.60870,0.71429,1.00000,0.66667,0.00058,0.06250
